gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,costat,ggroup,gind,gsector,gsubind,naics,sic
036660,20191231,2019,INDL,C,D,STD,BLI,BERKELEY LIGHTS INC,USD,A,3520,352030,35,35203010,325414,2836
036677,20191231,2019,INDL,C,D,STD,RLAY,RELAY THERAPEUTICS INC,USD,A,3520,352010,35,35201010,325414,2836
036679,20191231,2019,INDL,C,D,STD,ITOS,ITEOS THERAPEUTICS INC,USD,A,3520,352010,35,35201010,325414,2836
036691,20191231,2019,INDL,C,D,STD,IAC,IAC/INTERACTIVECORP,USD,A,5020,502030,50,50203010,519130,7370
036692,20191231,2019,INDL,C,D,STD,LMND,LEMONADE INC,USD,A,4030,403010,40,40301040,524126,6331
036704,20191231,2019,INDL,C,D,STD,ALXO,ALX ONCOLOGY HOLDI INC,USD,A,3520,352010,35,35201010,325414,2836
036711,20200131,2019,INDL,C,D,STD,NCNO,NCINO INC,USD,A,4510,451030,45,45103010,518210,7370
036717,20191231,2019,INDL,C,D,STD,JAMF,JAMF HOLDING CORP,USD,A,4510,451030,45,45103010,518210,7370
036718,20191231,2019,INDL,C,D,STD,MEG,MONTROSE ENV GROUP INC,USD,A,2020,202010,20,20201050,541380,8734
036722,20191231,2019,INDL,C,D,STD,RKT,ROCKET COS INC,USD,A,4010,401020,40,40102010,522292,6162
036726,20191231,2019,INDL,C,D,STD,VITL,VITAL FARMS INC,USD,A,3020,302020,30,30202030,311999,2015
036728,20191231,2019,INDL,C,D,STD,OSH,OAK STREET HEALTH INC,USD,A,3510,351020,35,35102015,621,8000
036754,20191231,2019,INDL,C,D,STD,BIGC,BIGCOMMERCE HOLDIN INC,USD,A,4510,451020,45,45102030,518210,7370
036757,20191231,2019,INDL,C,D,STD,AFIB,ACUTUS MEDICAL INC,USD,A,3510,351010,35,35101010,339112,3841
036767,20191130,2019,INDL,C,D,STD,NRIX,NURIX THERAPEUTICS INC,USD,A,3520,352010,35,35201010,325414,2836
036768,20191231,2019,INDL,C,D,STD,ANNX,ANNEXON INC,USD,A,3520,352010,35,35201010,325414,2836
036769,20191231,2019,INDL,C,D,STD,INZY,INOZYME PHARMA INC,USD,A,3520,352010,35,35201010,325414,2836
036777,20191231,2019,INDL,C,D,STD,NTST,NETSTREIT CORP,USD,A,6010,601010,60,60101070,531120,6798
036786,20191231,2019,INDL,C,D,STD,ALVR,ALLOVIR INC,USD,A,3520,352010,35,35201010,325414,2836
036788,20190831,2019,INDL,C,D,STD,DCT,DUCK CREEK TECHNOL INC,USD,A,4510,451030,45,45103010,518210,7370
036790,20191231,2019,INDL,C,D,STD,BEPC,BROOKFIELD RENEWABLE CORP,USD,A,5510,551050,55,55105020,2211,4911
036819,20191231,2019,INDL,C,D,STD,KYMR,KYMERA THERAPEUTIC INC,USD,A,3520,352010,35,35201010,325414,2836
036826,20200430,2019,INDL,C,D,STD,AOUT,AMERICAN OUTDOOR BRANDS -SPN,USD,A,2520,252020,25,25202010,339920,3949
036853,20191231,2019,INDL,C,D,STD,MAXN,MAXEON SOLAR TECHNOLOGIE LTD,USD,A,4530,453010,45,45301020,334413,3674
036885,20191231,2019,INDL,C,D,STD,OM,OUTSET MEDICAL INC,USD,A,3510,351010,35,35101010,334510,3845
036896,20200131,2019,INDL,C,D,STD,SUMO,SUMO LOGIC INC,USD,A,4510,451030,45,45103010,518210,7370
036898,20191231,2019,INDL,C,D,STD,U,UNITY SOFTWARE INC,USD,A,4510,451030,45,45103010,511210,7372
036911,20191231,2019,INDL,C,D,STD,DYN,DYNE THERAPEUTICS INC,USD,A,3520,352010,35,35201010,325414,2836
036915,20191231,2019,INDL,C,D,STD,ATHA,ATHIRA PHARMA INC,USD,A,3520,352020,35,35202010,325412,2834
036929,20191231,2019,INDL,C,D,STD,LNSR,LENSAR INC,USD,A,3510,351010,35,35101010,334510,3845
036945,20191231,2019,INDL,C,D,STD,FROG,JFROG LTD,USD,A,4510,451030,45,45103020,511210,7372
036950,20191231,2019,INDL,C,D,STD,AMWL,AMERICAN WELL CORP,USD,A,3510,351030,35,35103010,519130,7370
036967,20191231,2019,INDL,C,D,STD,BNL,BROADSTONE NET LEASE INC,USD,A,6010,601010,60,60101010,531120,6798
036973,20191231,2019,INDL,C,D,STD,PTVE,PACTIV EVERGREEN INC,USD,A,1510,151030,15,15103020,3222,2650
037013,20191231,2019,INDL,C,D,STD,TSHA,TAYSHA GENE THERPS INC,USD,A,3520,352010,35,35201010,325414,2836
037036,20191231,2019,INDL,C,D,STD,PMVP,PMV PHARMACEUTICALS INC,USD,A,3520,352010,35,35201010,325414,2836
037054,20200131,2019,INDL,C,D,STD,ASO,ACADEMY SPO AND OU INC,USD,A,2550,255040,25,25504040,451110,5940
037063,20191231,2019,INDL,C,D,STD,PRLD,PRELUDE THERAPEUTICS INC,USD,A,3520,352010,35,35201010,325414,2836
037080,20191231,2019,INDL,C,D,STD,EAR,EARGO INC,USD,A,3510,351010,35,35101010,339113,3842
037081,20191231,2019,INDL,C,D,STD,CCCC,C4 THERAPEUTICS INC,USD,A,3520,352010,35,35201010,325414,2836
037084,20191231,2019,INDL,C,D,STD,ALGS,ALIGOS THERAPEUTICS INC,USD,A,3520,352010,35,35201010,325414,2836
037090,20191231,2019,INDL,C,D,STD,CRSR,CORSAIR GAMING INC,USD,A,4520,452020,45,45202030,33411,3570
037102,20191231,2019,INDL,C,D,STD,KRON,KRONOS BIO INC,USD,A,3520,352010,35,35201010,325414,2836
037110,20191231,2019,INDL,C,D,STD,STTK,SHATTUCK LABS INC,USD,A,3520,352010,35,35201010,325414,2836
037148,20191231,2019,INDL,C,D,STD,MAX,MEDIAALPHA INC,USD,A,5020,502030,50,50203010,519130,7370
037180,20191231,2019,INDL,C,D,STD,MCFE,MCAFEE CORP,USD,A,4510,451030,45,45103020,511210,7372
037187,20191231,2019,INDL,C,D,STD,PRAX,PRAXIS PRECIS MEDI INC,USD,A,3520,352010,35,35201010,325414,2836
037200,20191231,2019,INDL,C,D,STD,ARRY,ARRAY TECHNOLOGIES INC,USD,A,2010,201040,20,20104010,334519,3829
037254,20191231,2019,INDL,C,D,STD,MSP,DATTO HOLDING CORP,USD,A,4510,451030,45,45103020,518210,7370
037284,20190930,2019,INDL,C,D,STD,LESL,LESLIE'S INC,USD,A,2550,255040,25,25504040,45399,5990
037292,20191231,2019,INDL,C,D,STD,AVIR,ATEA PHARMACEUTICALS INC,USD,A,3520,352020,35,35202010,325412,2834
037293,20191231,2019,INDL,C,D,STD,GATO,GATOS SILVER INC,USD,A,1510,151040,15,15104045,212222,1040
037305,20191231,2019,INDL,C,D,STD,NGMS,NEOGAMES S.A,USD,A,2530,253010,25,25301010,511210,7372
037309,20200331,2019,INDL,C,D,STD,ALGM,ALLEGRO MICROSYSTEMS INC,USD,A,4530,453010,45,45301020,334413,3674
037338,20191231,2019,INDL,C,D,STD,SHC,SOTERA HEALTH CO,USD,A,3520,352030,35,35203010,541380,8734
037354,20191231,2019,INDL,C,D,STD,MRVI,MARAVA LIFES HLDGS INC,USD,A,3520,352030,35,35203010,541713,8731
037357,20191231,2019,INDL,C,D,STD,UPST,UPSTART HOLDINGS INC,USD,A,4020,402020,40,40202010,522291,6141
037382,20191130,2019,INDL,C,D,STD,CNXC,CONCENTRIX CORP -SPN,USD,A,4510,451020,45,45102020,518210,7374
037412,20191231,2019,INDL,C,D,STD,OLMA,OLEMA PHARMACEUTICALS INC,USD,A,3520,352010,35,35201010,325414,2836
037414,20191231,2019,INDL,C,D,STD,CERT,CERTARA INC,USD,A,3510,351030,35,35103010,518210,7370
037425,20191231,2019,INDL,C,D,STD,SEER,SEER INC,USD,A,3520,352030,35,35203010,541713,8731
037445,20191231,2019,INDL,C,D,STD,AAN,AARONS CO INC (THE),USD,A,2550,255040,25,25504060,442110,5700
037480,20191231,2019,INDL,C,D,STD,MASS,908 DEVICES INC,USD,A,4520,452030,45,45203010,334516,3826
037486,20191231,2019,INDL,C,D,STD,KNTE,KINNATE BIOPHARMA INC,USD,A,3520,352010,35,35201010,325414,2836
037489,20191231,2019,INDL,C,D,STD,AIRC,APARTMENT INCM REIT CRP -SPN,USD,A,6010,601010,60,60101060,531110,6798
037495,20191231,2019,INDL,C,D,STD,SBTX,SILVERBACK THERAPE INC,USD,A,3520,352010,35,35201010,325414,2836
037502,20200131,2019,INDL,C,D,STD,WOOF,PETCO HEALTH & WELLNESS CO,USD,A,2550,255040,25,25504040,453910,5990
037517,20200430,2019,INDL,C,D,STD,AI,C3.AI INC,USD,A,4510,451030,45,45103010,518210,7370
037541,20191231,2019,INDL,C,D,STD,BCAB,BIOATLA INC,USD,A,3520,352010,35,35201010,325414,2836
037646,20191231,2019,INDL,C,D,STD,SHLS,SHOALS TECHNOLOGIE INC,USD,A,2010,201040,20,20104010,33441,3670
037675,20191231,2019,INDL,C,D,STD,CGEM,CULLINAN ONCOLOGY INC,USD,A,3520,352010,35,35201010,325414,2836
037680,20191231,2019,INDL,C,D,STD,OCDX,ORTHO CLINICAL DIAG HLDG PLC,USD,A,3510,351010,35,35101010,334510,3845
037751,20191231,2019,INDL,C,D,STD,DRVN,DRIVEN BRANDS HOLDINGS INC,USD,A,2020,202010,20,20201070,811111,7500
037752,20191231,2019,INDL,C,D,STD,PLTK,PLAYTIKA HOLDING CORP,USD,A,5020,502020,50,50202020,511210,7372
037786,20191231,2019,INDL,C,D,STD,BOLT,BOLT BIOTHRPTCS INC,USD,A,3520,352010,35,35201010,325414,2836
037787,20191231,2019,INDL,C,D,STD,ONTF,ON24 INC,USD,A,4510,451030,45,45103010,519130,7370
037811,20191231,2019,INDL,C,D,STD,SGFY,SIGNIFY HEALTH INC,USD,A,3510,351020,35,35102015,621610,8082
037824,20191231,2019,INDL,C,D,STD,DSP,VIANT TECHNOLOGY INC,USD,A,4510,451030,45,45103010,518210,7370
037826,20191231,2019,INDL,C,D,STD,APR,APRIA INC,USD,A,3510,351020,35,35102010,621610,8082
037844,20191231,2019,INDL,C,D,STD,VOR,VOR BIOPHARMA INC,USD,A,3520,352010,35,35201010,325414,2836
037895,20200131,2019,INDL,C,D,STD,CGNT,COGNYTE SOFTWARE LTD -SPN,USD,A,4510,451030,45,45103010,511210,7372
037925,20191231,2019,INDL,C,D,STD,SANA,SANA BIOTCHNOLOGY INC,USD,A,3520,352010,35,35201010,325414,2836
038757,20191231,2019,INDL,C,D,STD,VMEO,VIMEO INC,USD,A,5020,502030,50,50203010,519130,7370
060800,20191231,2019,INDL,C,D,STD,SBGI,SINCLAIR BROADCAST GP  -CL A,USD,A,5020,502010,50,50201020,515120,4833
060900,20191231,2019,INDL,C,D,STD,DISH,DISH NETWORK CORP,USD,A,5020,502010,50,50201030,515210,4841
