gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,at,revt,sale,cik,costat,ggroup,gind,gsector,gsubind,naics,sic
157413,20121231,2012,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,1873.1240,667.5320,667.5320,0001269238,A,2550,255020,25,25502020,561510,4700
157413,20131231,2013,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,3438.9670,889.8270,889.8270,0001269238,A,2550,255020,25,25502020,561510,4700
157413,20141231,2014,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,5043.1800,1184.1080,1184.1080,0001269238,A,2550,255020,25,25502020,561510,4700
157413,20151231,2015,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,18346.1350,1682.2950,1682.2950,0001269238,A,2550,255020,25,25502020,561510,4700
157413,20161231,2016,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,20799.9280,2769.4710,2769.4710,0001269238,A,2550,255020,25,25502020,561510,4700
157413,20171231,2017,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,24906.3950,4115.9540,4115.9540,0001269238,A,2550,255020,25,25502020,561510,4700
157413,20181231,2018,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,27018.6790,4502.1440,4502.1440,0001269238,A,2550,255020,25,25502020,561510,4700
157413,20191231,2019,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,28747.5130,5122.2140,5122.2140,0001269238,A,2550,255020,25,25502020,561510,4700
157413,20201231,2020,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,28492.8450,2787.0640,2787.0640,0001269238,A,2550,255020,25,25502020,561510,4700
160329,20101231,2010,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,57851.0000,29321.0000,29321.0000,0001652044,A,5020,502030,50,50203010,518210,7370
160329,20111231,2011,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,72574.0000,37905.0000,37905.0000,0001652044,A,5020,502030,50,50203010,518210,7370
160329,20121231,2012,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,93798.0000,50175.0000,50175.0000,0001652044,A,5020,502030,50,50203010,518210,7370
160329,20131231,2013,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,110920.0000,59825.0000,59825.0000,0001652044,A,5020,502030,50,50203010,518210,7370
160329,20141231,2014,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,131133.0000,66001.0000,66001.0000,0001652044,A,5020,502030,50,50203010,518210,7370
160329,20151231,2015,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,147461.0000,74989.0000,74989.0000,0001652044,A,5020,502030,50,50203010,518210,7370
160329,20161231,2016,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,167497.0000,90272.0000,90272.0000,0001652044,A,5020,502030,50,50203010,518210,7370
160329,20171231,2017,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,197295.0000,110855.0000,110855.0000,0001652044,A,5020,502030,50,50203010,518210,7370
160329,20181231,2018,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,232792.0000,136819.0000,136819.0000,0001652044,A,5020,502030,50,50203010,518210,7370
160329,20191231,2019,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,275909.0000,161857.0000,161857.0000,0001652044,A,5020,502030,50,50203010,518210,7370
160329,20201231,2020,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,319616.0000,182527.0000,182527.0000,0001652044,A,5020,502030,50,50203010,518210,7370
162887,20101231,2010,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,77.1640,48.6310,48.6310,0001093557,A,3510,351010,35,35101010,334510,3845
162887,20111231,2011,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,120.4750,76.2660,76.2660,0001093557,A,3510,351010,35,35101010,334510,3845
162887,20121231,2012,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,106.0000,99.9000,99.9000,0001093557,A,3510,351010,35,35101010,334510,3845
162887,20131231,2013,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,122.5000,160.0000,160.0000,0001093557,A,3510,351010,35,35101010,334510,3845
162887,20141231,2014,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,184.6000,259.2000,259.2000,0001093557,A,3510,351010,35,35101010,334510,3845
162887,20151231,2015,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,292.0000,402.0000,402.0000,0001093557,A,3510,351010,35,35101010,334510,3845
162887,20161231,2016,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,402.8000,573.3000,573.3000,0001093557,A,3510,351010,35,35101010,334510,3845
162887,20171231,2017,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,904.1000,718.5000,718.5000,0001093557,A,3510,351010,35,35101010,334510,3845
162887,20181231,2018,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,1916.0000,1031.6000,1031.6000,0001093557,A,3510,351010,35,35101010,334510,3845
162887,20191231,2019,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,2395.0000,1476.0000,1476.0000,0001093557,A,3510,351010,35,35101010,334510,3845
162887,20201231,2020,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,4290.5000,1926.7000,1926.7000,0001093557,A,3510,351010,35,35101010,334510,3845
164532,20101231,2010,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,1674.0060,1199.2540,1199.2540,0001329099,A,5020,502030,50,50203010,519130,7370
164532,20111231,2011,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,3708.4380,2303.9430,2303.9430,0001329099,A,5020,502030,50,50203010,519130,7370
164532,20121231,2012,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,7330.3620,3580.3640,3580.3640,0001329099,A,5020,502030,50,50203010,519130,7370
164532,20131231,2013,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,11726.0170,5276.7600,5276.7600,0001329099,A,5020,502030,50,50203010,519130,7370
164532,20141231,2014,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,16062.5190,7905.7990,7905.7990,0001329099,A,5020,502030,50,50203010,519130,7370
164532,20151231,2015,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,22824.6180,10247.5730,10247.5730,0001329099,A,5020,502030,50,50203010,519130,7370
164532,20161231,2016,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,26213.0770,10161.2220,10161.2220,0001329099,A,5020,502030,50,50203010,519130,7370
164532,20171231,2017,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,38689.8850,13034.9050,13034.9050,0001329099,A,5020,502030,50,50203010,519130,7370
164532,20181231,2018,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,43264.4900,14870.5240,14870.5240,0001329099,A,5020,502030,50,50203010,519130,7370
164532,20191231,2019,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,43273.8620,15426.2480,15426.2480,0001329099,A,5020,502030,50,50203010,519130,7370
164532,20201231,2020,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,50626.6920,16292.9730,16292.9730,0001329099,A,5020,502030,50,50203010,519130,7370
170616,20110131,2010,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,38.7910,66.2450,66.2450,0001353283,A,4510,451030,45,45103010,511210,7372
170616,20120131,2011,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,82.2230,120.9600,120.9600,0001353283,A,4510,451030,45,45103010,511210,7372
170616,20130131,2012,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,390.4450,198.9440,198.9440,0001353283,A,4510,451030,45,45103010,511210,7372
170616,20140131,2013,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,1040.3310,302.6230,302.6230,0001353283,A,4510,451030,45,45103010,511210,7372
170616,20150131,2014,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,1247.7910,450.8750,450.8750,0001353283,A,4510,451030,45,45103010,511210,7372
170616,20160131,2015,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,1536.8390,668.4350,668.4350,0001353283,A,4510,451030,45,45103010,511210,7372
170616,20170131,2016,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,1718.5460,949.9550,949.9550,0001353283,A,4510,451030,45,45103010,511210,7372
170616,20180131,2017,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,2044.4600,1270.7880,1270.7880,0001353283,A,4510,451030,45,45103010,511210,7372
170616,20190131,2018,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,4500.2430,1803.0100,1803.0100,0001353283,A,4510,451030,45,45103010,511210,7372
170616,20200131,2019,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,5439.4710,2358.9260,2358.9260,0001353283,A,4510,451030,45,45103010,511210,7372
170616,20210131,2020,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,5868.4860,2229.3850,2229.3850,0001353283,A,4510,451030,45,45103010,511210,7372
170617,20101231,2010,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,2990.0000,1974.0000,1974.0000,0001326801,A,5020,502030,50,50203010,519130,7370
170617,20111231,2011,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,6331.0000,3711.0000,3711.0000,0001326801,A,5020,502030,50,50203010,519130,7370
170617,20121231,2012,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,15103.0000,5089.0000,5089.0000,0001326801,A,5020,502030,50,50203010,519130,7370
170617,20131231,2013,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,17895.0000,7872.0000,7872.0000,0001326801,A,5020,502030,50,50203010,519130,7370
170617,20141231,2014,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,40184.0000,12466.0000,12466.0000,0001326801,A,5020,502030,50,50203010,519130,7370
170617,20151231,2015,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,49407.0000,17928.0000,17928.0000,0001326801,A,5020,502030,50,50203010,519130,7370
170617,20161231,2016,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,64961.0000,27638.0000,27638.0000,0001326801,A,5020,502030,50,50203010,519130,7370
170617,20171231,2017,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,84524.0000,40653.0000,40653.0000,0001326801,A,5020,502030,50,50203010,519130,7370
170617,20181231,2018,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,97334.0000,55838.0000,55838.0000,0001326801,A,5020,502030,50,50203010,519130,7370
170617,20191231,2019,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,133376.0000,70697.0000,70697.0000,0001326801,A,5020,502030,50,50203010,519130,7370
170617,20201231,2020,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,159316.0000,85965.0000,85965.0000,0001326801,A,5020,502030,50,50203010,519130,7370
178015,20110131,2010,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,499.3020,711.7040,711.7040,0001397187,A,2520,252030,25,25203010,315240,2300
178015,20120131,2011,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,734.6340,1000.8390,1000.8390,0001397187,A,2520,252030,25,25203010,315240,2300
178015,20130131,2012,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1051.0780,1370.3580,1370.3580,0001397187,A,2520,252030,25,25203010,315240,2300
178015,20140131,2013,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1249.6880,1591.1880,1591.1880,0001397187,A,2520,252030,25,25203010,315240,2300
178015,20150131,2014,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1296.2130,1797.2130,1797.2130,0001397187,A,2520,252030,25,25203010,315240,2300
178015,20160131,2015,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1314.0770,2060.5230,2060.5230,0001397187,A,2520,252030,25,25203010,315240,2300
178015,20170131,2016,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1657.5410,2344.3920,2344.3920,0001397187,A,2520,252030,25,25203010,315240,2300
178015,20180131,2017,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1998.4830,2649.1810,2649.1810,0001397187,A,2520,252030,25,25203010,315240,2300
178015,20190131,2018,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,2084.7110,3288.3190,3288.3190,0001397187,A,2520,252030,25,25203010,315240,2300
178015,20200131,2019,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,3281.3540,3979.2960,3979.2960,0001397187,A,2520,252030,25,25203010,315240,2300
178015,20210131,2020,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,4185.2150,4401.8790,4401.8790,0001397187,A,2520,252030,25,25203010,315240,2300
178081,20101231,2010,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,269.6830,216.7160,216.7160,0001099590,A,2550,255020,25,25502020,519130,7370
178081,20111231,2011,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,355.9320,298.9320,298.9320,0001099590,A,2550,255020,25,25502020,519130,7370
178081,20121231,2012,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,478.6690,373.6010,373.6010,0001099590,A,2550,255020,25,25502020,519130,7370
178081,20131231,2013,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,592.3630,472.5950,472.5950,0001099590,A,2550,255020,25,25502020,519130,7370
178081,20141231,2014,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,966.8480,556.5360,556.5360,0001099590,A,2550,255020,25,25502020,519130,7370
178081,20151231,2015,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,1003.6060,651.7900,651.7900,0001099590,A,2550,255020,25,25502020,519130,7370
178081,20161231,2016,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,1367.4350,844.3960,844.3960,0001099590,A,2550,255020,25,25502020,519130,7370
178081,20171231,2017,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,1673.1870,1398.0950,1398.0950,0001099590,A,2550,255020,25,25502020,519130,7370
178081,20181231,2018,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,2239.5190,1439.6530,1439.6530,0001099590,A,2550,255020,25,25502020,519130,7370
178081,20191231,2019,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,4781.6910,2296.3140,2296.3140,0001099590,A,2550,255020,25,25502020,519130,7370
178081,20201231,2020,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,6526.3320,3973.4650,3973.4650,0001099590,A,2550,255020,25,25502020,519130,7370
180405,20101231,2010,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,13406.0000,4447.0000,4447.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180405,20111231,2011,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,13277.0000,4755.0000,4755.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180405,20121231,2012,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,14200.0000,4856.0000,4856.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180405,20131231,2013,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,14012.0000,4583.0000,4583.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180405,20141231,2014,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,14746.0000,4408.0000,4408.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180405,20151231,2015,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,15251.0000,4664.0000,4664.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180405,20161231,2016,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,17452.0000,6608.0000,6608.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180405,20171231,2017,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,18668.0000,7017.0000,7017.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180405,20181231,2018,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,17835.0000,7500.0000,7500.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180405,20191231,2019,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,19845.0000,6489.0000,6489.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180405,20201231,2020,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,23109.0000,8086.0000,8086.0000,0000718877,A,5020,502020,50,50202020,511210,7372
180652,20101231,2010,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,1217.0900,1138.3430,1138.3430,0001442145,A,2020,202020,20,20202020,524298,6411
180652,20111231,2011,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,1541.1060,1331.8400,1331.8400,0001442145,A,2020,202020,20,20202020,524298,6411
180652,20121231,2012,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,2360.3360,1534.3200,1534.3200,0001442145,A,2020,202020,20,20202020,524298,6411
180652,20131231,2013,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,2504.4510,1595.7030,1595.7030,0001442145,A,2020,202020,20,20202020,524298,6411
180652,20141231,2014,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,2345.3300,1746.7260,1746.7260,0001442145,A,2020,202020,20,20202020,524298,6411
180652,20151231,2015,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,5615.9270,2068.0100,2068.0100,0001442145,A,2020,202020,20,20202020,524298,6411
180652,20161231,2016,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,4631.2000,1995.2000,1995.2000,0001442145,A,2020,202020,20,20202020,524298,6411
180652,20171231,2017,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,6020.3000,2145.2000,2145.2000,0001442145,A,2020,202020,20,20202020,524298,6411
180652,20181231,2018,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,5900.3000,2395.1000,2395.1000,0001442145,A,2020,202020,20,20202020,524298,6411
180652,20191231,2019,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,7055.2000,2607.1000,2607.1000,0001442145,A,2020,202020,20,20202020,524298,6411
180652,20201231,2020,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,7561.8000,2784.6000,2784.6000,0001442145,A,2020,202020,20,20202020,524298,6411
180711,20101031,2010,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,2157.0000,2093.0000,2093.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180711,20111031,2011,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,2446.0000,2336.0000,2336.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180711,20121031,2012,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,2862.0000,2364.0000,2364.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180711,20131031,2013,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,3415.0000,2520.0000,2520.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180711,20141031,2014,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,10491.0000,4269.0000,4269.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180711,20151031,2015,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,10592.0000,6824.0000,6824.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180711,20161031,2016,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,49966.0000,13240.0000,13240.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180711,20171031,2017,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,54418.0000,17636.0000,17636.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180711,20181031,2018,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,50124.0000,20848.0000,20848.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180711,20191031,2019,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,67493.0000,22597.0000,22597.0000,0001730168,A,4530,453010,45,45301020,334413,3674
180711,20201031,2020,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,75933.0000,23888.0000,23888.0000,0001730168,A,4530,453010,45,45301020,334413,3674
184725,20101231,2010,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,7637.0000,4402.0000,4402.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184725,20111231,2011,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,6612.0000,4194.0000,4194.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184725,20121231,2012,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,6439.0000,4358.0000,4358.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184725,20131231,2013,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,6449.0000,4815.0000,4815.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184725,20141231,2014,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,6893.0000,5647.0000,5647.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184725,20151231,2015,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,26354.0000,6101.0000,6101.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184725,20161231,2016,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,24898.0000,9498.0000,9498.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184725,20171231,2017,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,24049.0000,9256.0000,9256.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184725,20181231,2018,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,21530.0000,9407.0000,9407.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184725,20191231,2019,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,20016.0000,8877.0000,8877.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184725,20201231,2020,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,19847.0000,8612.0000,8612.0000,0001413447,A,4530,453010,45,45301020,334413,3674
184996,20101231,2010,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,386.0820,116.7440,116.7440,0001318605,A,2510,251020,25,25102010,336111,3711
184996,20111231,2011,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,713.4480,204.2420,204.2420,0001318605,A,2510,251020,25,25102010,336111,3711
184996,20121231,2012,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,1114.1900,413.2560,413.2560,0001318605,A,2510,251020,25,25102010,336111,3711
184996,20131231,2013,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,2416.9300,2013.4960,2013.4960,0001318605,A,2510,251020,25,25102010,336111,3711
184996,20141231,2014,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,5849.2510,3198.3560,3198.3560,0001318605,A,2510,251020,25,25102010,336111,3711
184996,20151231,2015,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,8092.4600,4046.0250,4046.0250,0001318605,A,2510,251020,25,25102010,336111,3711
184996,20161231,2016,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,22664.0760,7000.1320,7000.1320,0001318605,A,2510,251020,25,25102010,336111,3711
184996,20171231,2017,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,28655.3720,11758.7510,11758.7510,0001318605,A,2510,251020,25,25102010,336111,3711
184996,20181231,2018,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,29739.6140,21461.2680,21461.2680,0001318605,A,2510,251020,25,25102010,336111,3711
184996,20191231,2019,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,34309.0000,24578.0000,24578.0000,0001318605,A,2510,251020,25,25102010,336111,3711
184996,20201231,2020,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,52148.0000,31536.0000,31536.0000,0001318605,A,2510,251020,25,25102010,336111,3711
